temperature,humidity,gas_level,label
57.72833331126654,33.04655738330447,172.25285867829365,WARNING
34.06505590546558,46.665343562197165,101.55238541784637,SAFE
30.2187386331967,66.77952156808863,30.637617080201515,SAFE
76.93667554907182,18.65617774980657,943.5141726623563,FIRE
35.193409370236594,84.06255105483527,126.71104801411454,SAFE
24.042383978362352,55.66157972535255,41.63588051585097,SAFE
91.96441254740253,13.493513003978954,617.8679915708725,FIRE
25.613981686368888,73.67406645637261,109.12247066469392,SAFE
35.22342979161115,77.64172201056859,43.51085598350333,SAFE
15.716083906343762,74.32500714191482,74.22316124685133,SAFE
26.2952017758128,86.71997829862923,42.64718617293663,SAFE
57.28121680497273,24.90585704219639,357.0226062566393,WARNING
36.96190145525347,78.20536125130958,96.52248630136808,SAFE
38.949299757322244,28.07863043198543,313.2325871818406,WARNING
71.00984961407909,14.007176112355195,609.493065954278,FIRE
24.631722072517682,62.241233771227385,92.2701246339405,SAFE
92.82755084134074,8.081254344376383,841.6043786589894,FIRE
30.928245925353483,51.04958082336548,65.92747060460175,SAFE
69.68912033624234,16.415700723777636,452.3977689761192,FIRE
27.79238593049027,80.07825156408285,31.944047680736066,SAFE
89.67188964559676,6.448408118514253,807.5508481269623,FIRE
44.38909454969024,42.2437247573845,152.74966505514496,WARNING
38.71842588409747,38.3807129525399,337.69497388243593,WARNING
34.56416933034617,70.25502547271363,92.80690936492397,SAFE
32.61948986031196,80.48013044639845,109.79818841711943,SAFE
27.848775118359782,60.44253089276962,117.50081850593376,SAFE
60.78294731877426,31.508226266069126,215.27638197949335,WARNING
37.73368286116006,88.97759696549014,125.25817246896476,SAFE
39.074522438062615,34.94205838808648,410.90876545549014,WARNING
47.10473724096971,30.05651034208855,165.36728892129398,WARNING
18.852099391958603,49.70555281504801,106.3716299452364,SAFE
24.1692496387632,51.58682964730121,74.10413067498376,SAFE
31.497023144912397,71.19315590059006,125.73656176092871,SAFE
25.10994766077667,67.97070591058986,61.05508900374288,SAFE
27.62087715543148,76.13528389617119,108.23535114031206,SAFE
26.848841652891544,89.56283267632236,103.36099874972714,SAFE
23.908417913432224,47.97743349754982,32.29865826615035,SAFE
24.809494186562805,72.69393509193759,39.78899107336391,SAFE
15.93782825575957,71.59018244347088,111.30772342107389,SAFE
19.37296162533023,81.95625695518669,95.3557045328563,SAFE
31.920251627501365,89.92563801268273,141.97359976122692,SAFE
47.864904721867624,41.04038649394538,316.3861473633435,WARNING
28.688028522830678,45.446571950752606,85.69141913442047,SAFE
17.772843577284874,85.61039882786288,37.973261322692984,SAFE
27.45758693719994,73.50651989217663,60.94652225198428,SAFE
45.214667178124,32.72783462968805,194.23617522784048,WARNING
23.16033766209694,62.99923582321058,36.88702124259282,SAFE
33.0135635058684,80.11692556069411,84.95949108042858,SAFE
30.21152405461953,53.33380055403606,50.89312024009012,SAFE
20.34763782078012,50.83555402009059,60.775567322011916,SAFE
62.32052438616978,43.25013444477682,265.07021730218764,WARNING
15.16912002475182,76.127405136061,109.36112147336694,SAFE
36.19007278089843,71.2435861924694,101.14082166097322,SAFE
35.99995373846669,70.74553336749929,51.694218067485544,SAFE
53.35794388371457,41.69307882012731,279.6348710405788,WARNING
16.554909237864813,77.58131349478145,141.45695528254623,SAFE
16.328952902916434,76.2765852986349,148.04147103160963,SAFE
36.1460153839316,67.36335673076236,149.05896177879754,SAFE
36.14921356708915,89.69647569403338,35.389355879473904,SAFE
93.62946698770219,14.990805982032308,588.7000900005982,FIRE
24.97780065026018,85.94744147344764,75.27816647558313,SAFE
87.31058825512658,14.408270913380157,456.26431744870405,FIRE
19.50139072229193,81.91139935252004,107.84965366740218,SAFE
84.89652707548868,11.183333859306632,866.0962209224188,FIRE
81.00306468668406,14.343579118802595,938.2997021847004,FIRE
31.56883196748825,68.00011373202753,102.51755786883838,SAFE
23.927908302750005,73.9479698299059,84.990346858982,SAFE
91.5114167753086,17.438989636293577,840.0493870869226,FIRE
36.98613306597234,59.12850228198088,136.60844067704176,SAFE
58.383178574196364,43.87937901195331,222.04547880660425,WARNING
29.436384174652602,53.640723813301655,47.522522315635506,SAFE
28.259878936827832,57.33248493092427,96.5013603018952,SAFE
18.202843628048193,45.48218839629115,95.3108804418301,SAFE
26.0662223426608,68.96652446482136,36.21882441869123,SAFE
36.492028616526824,60.82302092578355,42.170499413905986,SAFE
30.63303598716694,47.550619447462594,34.160724507127966,SAFE
15.296641805159085,69.31347330426749,132.1380882511178,SAFE
17.669670731659075,47.070118890978875,34.88745627827642,SAFE
24.90232388099985,50.361330239822166,91.48713848785279,SAFE
35.56428168462009,55.34795726509888,55.57256448301,SAFE
24.928169563282626,50.74111362580037,64.05310869584693,SAFE
55.5762371209007,40.612926744998234,275.3125700918928,WARNING
24.204882344542455,80.24840923302214,61.91141407585425,SAFE
24.562827381036406,64.30249500435649,94.9086004605697,SAFE
26.644119368389664,73.53468141193491,38.511865936052814,SAFE
37.02916542272869,87.42259435923505,124.222745177809,SAFE
15.537098215548276,79.02961262775796,85.02276106582688,SAFE
31.826559000372633,48.67334919137653,37.242250078867656,SAFE
30.292969663206016,80.79524823553781,141.2613383375343,SAFE
36.41181999666049,76.02870379642025,111.18160629326958,SAFE
47.92812971944367,22.515499430564752,242.88954300085373,WARNING
17.96400695188924,60.080348441661386,119.22099075499293,SAFE
69.32503717098217,6.717480190351395,785.3395075452179,FIRE
19.48882989602896,67.02266418329648,118.99697422032507,SAFE
34.01774690237332,68.61310369476445,123.02928622019391,SAFE
32.25611257059337,51.84218553410213,84.99883135050905,SAFE
25.979059156815232,60.7868599200757,73.50717558709135,SAFE
53.680751757589384,43.219085530137306,299.02302840179533,WARNING
51.04278862021917,30.401766760217154,443.35610805053454,WARNING
31.369624532159122,89.15146793063198,98.34477354805244,SAFE
35.59703425541261,62.514075543037336,31.3005181776358,SAFE
33.64572211776461,87.67662987550136,40.95908812002685,SAFE
40.16171186828207,31.861329496113083,152.99077042035555,WARNING
30.983921744890097,70.5325924870233,125.54923313476647,SAFE
61.795033731580475,28.206377231933427,183.85216335506533,WARNING
32.93044289203533,60.75563666250285,36.941121187607564,SAFE
42.55920081290995,31.51681979137483,242.12632300807462,WARNING
88.0399324199155,9.484703274088078,456.63846441533985,FIRE
29.663821841169902,84.9245734159347,86.66579101943393,SAFE
41.5041400745105,33.920459006957685,433.9135960075113,WARNING
86.23518529237812,15.655324889881358,800.9017793689364,FIRE
36.17763199465722,71.30020093908416,94.59983319068562,SAFE
79.42327633713887,5.605406554638305,723.8869664230663,FIRE
23.90731146277135,74.68606228187134,83.04401051173483,SAFE
30.535489042737787,62.820043487352685,45.96117586887945,SAFE
32.7633230099197,68.4073575500397,132.2617800382248,SAFE
37.97453007676569,59.69876622416599,119.78206944586157,SAFE
23.06351385255173,71.54629590845849,77.06928541196788,SAFE
21.186848302007245,80.89015952867346,67.24343507082885,SAFE
29.10854950652317,63.82093663307785,141.9274180024816,SAFE
20.011501731415112,74.78255633012992,106.04539197186348,SAFE
18.761049069455524,62.59866914932923,146.3294786802345,SAFE
26.747187959284012,63.783495141695056,56.65293725648763,SAFE
37.77123855239806,51.30378068564358,92.1995582836484,SAFE
22.047954922177546,46.81161013541544,100.60226651797839,SAFE
21.898376141880522,66.34388991907936,50.162406263121426,SAFE
18.498398514112274,64.8145538265757,103.83576300837625,SAFE
21.746098047952987,79.79138432634022,92.15526332550948,SAFE
16.96304236580881,89.85934133306763,90.2634012397491,SAFE
41.265937880439296,21.967441879884976,308.193268692718,WARNING
32.75628695512978,46.22253395515019,37.82455095125905,SAFE
40.62917168591611,27.57664402937754,341.46732451218344,WARNING
43.65126404752363,21.813057923862036,360.9840162126751,WARNING
34.46840270989392,50.736989804939206,77.67447486724407,SAFE
85.8853046537176,10.732434597872196,594.3797323465992,FIRE
95.7721518154884,5.221173628239836,969.6125441156165,FIRE
43.79325014250695,38.45376887104224,206.74160889802204,WARNING
72.48078407936687,8.348211713548263,677.0170761525665,FIRE
28.728945882573093,89.98009664626974,122.33386728984566,SAFE
25.555631881726868,77.97300636537743,102.80780696609237,SAFE
61.634807477320535,37.61234091029212,286.1539691420735,WARNING
32.32769826095566,61.93168134889121,40.02008600384025,SAFE
